contract_id,hypothesis_id,gold_label,ms3_label,ms3_correct,ms3_groundedness_check,ms3_quote_integrity_check,ms3_latency_ms
doc_78,H15,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3603.87
doc_78,H16,ENTAILED,ENTAILED,1,1,1,4523.58
doc_78,H17,CONTRADICTED,CONTRADICTED,1,1,1,4443.83
doc_80,H01,NOT_MENTIONED,NOT_MENTIONED,1,1,1,9045.9
doc_80,H02,CONTRADICTED,CONTRADICTED,1,1,0,9435.21
doc_80,H03,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4034.59
doc_80,H04,ENTAILED,ENTAILED,1,1,1,4480.19
doc_80,H05,NOT_MENTIONED,ENTAILED,0,1,1,3750.72
doc_80,H06,CONTRADICTED,CONTRADICTED,1,1,1,6675.07
doc_80,H07,NOT_MENTIONED,NOT_MENTIONED,1,1,1,2656.93
doc_80,H08,ENTAILED,NOT_MENTIONED,0,1,1,4505.14
doc_80,H09,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3404.99
doc_80,H10,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4378.69
doc_80,H11,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4324.8
doc_80,H12,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3664.45
doc_80,H13,ENTAILED,ENTAILED,1,1,1,2027.16
doc_80,H14,CONTRADICTED,CONTRADICTED,1,1,1,6410.72
doc_80,H15,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5621.09
doc_80,H16,NOT_MENTIONED,NOT_MENTIONED,1,1,1,2379.77
doc_80,H17,CONTRADICTED,CONTRADICTED,1,1,1,6160.34
doc_83,H01,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4813.57
doc_83,H02,ENTAILED,CONTRADICTED,0,1,1,5915.24
doc_83,H03,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5151.38
doc_83,H04,ENTAILED,ENTAILED,1,1,0,6265.5
doc_83,H05,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4702.82
doc_83,H06,ENTAILED,ENTAILED,1,1,1,7185.35
doc_83,H07,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3997.53
doc_83,H08,ENTAILED,NOT_MENTIONED,0,1,1,3832.2
doc_83,H09,NOT_MENTIONED,NOT_MENTIONED,1,1,1,2935.39
doc_83,H10,ENTAILED,ENTAILED,1,1,1,3448.95
doc_83,H11,ENTAILED,NOT_MENTIONED,0,1,1,5127.5
doc_83,H12,ENTAILED,NOT_MENTIONED,0,1,1,4342.96
doc_83,H13,NOT_MENTIONED,ENTAILED,0,1,1,3977.73
doc_83,H14,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4164.65
doc_83,H15,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4737.11
doc_83,H16,ENTAILED,ENTAILED,1,1,1,6547.39
doc_83,H17,CONTRADICTED,NOT_MENTIONED,0,1,1,5521.66
doc_84,H01,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4175.46
doc_84,H02,CONTRADICTED,CONTRADICTED,1,1,1,6165.75
doc_84,H03,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4395.36
doc_84,H04,ENTAILED,ENTAILED,1,1,1,4470.78
doc_84,H05,ENTAILED,ENTAILED,1,1,1,3783.31
doc_84,H06,ENTAILED,CONTRADICTED,0,1,1,4373.62
doc_84,H07,ENTAILED,ENTAILED,1,1,1,3999.14
doc_84,H08,ENTAILED,ENTAILED,1,1,1,4015.19
doc_84,H09,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3059.56
doc_84,H10,ENTAILED,NOT_MENTIONED,0,1,1,3806.99
doc_84,H11,ENTAILED,NOT_MENTIONED,0,1,1,3268.15
doc_84,H12,ENTAILED,ENTAILED,1,1,1,4871.35
doc_84,H13,NOT_MENTIONED,ENTAILED,0,1,1,8529.86
doc_84,H14,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3226.45
doc_84,H15,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3168.35
doc_84,H16,ENTAILED,ENTAILED,1,1,1,7563.75
doc_84,H17,NOT_MENTIONED,CONTRADICTED,0,1,1,7602.27
doc_85,H01,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4077.93
doc_85,H02,NOT_MENTIONED,CONTRADICTED,0,1,1,7023.85
doc_85,H03,NOT_MENTIONED,NOT_MENTIONED,1,1,1,6032.35
doc_85,H04,ENTAILED,ENTAILED,1,1,1,4288.39
doc_85,H05,ENTAILED,ENTAILED,1,1,1,4917.31
doc_85,H06,ENTAILED,NOT_MENTIONED,0,1,1,4428.05
doc_85,H07,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4645.87
doc_85,H08,NOT_MENTIONED,NOT_MENTIONED,1,1,1,2561.35
doc_85,H09,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3892.73
doc_85,H10,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3356.73
doc_85,H11,ENTAILED,NOT_MENTIONED,0,1,1,4334.47
doc_85,H12,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3672.06
doc_85,H13,NOT_MENTIONED,NOT_MENTIONED,1,1,1,2979.52
doc_85,H14,CONTRADICTED,ENTAILED,0,1,1,5425.15
doc_85,H15,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3012.25
doc_85,H16,NOT_MENTIONED,NOT_MENTIONED,1,1,1,1629.01
doc_85,H17,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4582.2
doc_90,H01,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3906.35
doc_90,H02,NOT_MENTIONED,CONTRADICTED,0,1,1,5276.03
doc_90,H03,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3085.54
doc_90,H04,ENTAILED,ENTAILED,1,1,1,4274.86
doc_90,H05,ENTAILED,ENTAILED,1,1,1,4631.05
doc_90,H06,NOT_MENTIONED,NOT_MENTIONED,1,1,1,1420.18
doc_90,H07,ENTAILED,ENTAILED,1,1,1,7467.35
doc_90,H08,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4057.72
doc_90,H09,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3645.89
doc_90,H10,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4297.0
doc_90,H11,NOT_MENTIONED,NOT_MENTIONED,1,1,1,1670.88
doc_90,H12,NOT_MENTIONED,NOT_MENTIONED,1,1,1,1604.8
doc_90,H13,ENTAILED,NOT_MENTIONED,0,1,1,4433.77
doc_90,H14,NOT_MENTIONED,NOT_MENTIONED,1,1,1,2983.61
doc_90,H15,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4296.18
doc_90,H16,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3774.3
doc_90,H17,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3332.63
doc_97,H01,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3853.38
doc_97,H02,NOT_MENTIONED,CONTRADICTED,0,1,1,7806.4
doc_97,H03,NOT_MENTIONED,NOT_MENTIONED,1,1,1,7580.75
doc_97,H04,NOT_MENTIONED,NOT_MENTIONED,1,1,1,7719.27
doc_97,H05,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3687.68
doc_97,H06,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3904.81
doc_97,H07,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4353.76
doc_97,H08,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5837.13
doc_97,H09,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5308.16
doc_97,H10,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4072.94
doc_97,H11,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3834.9
doc_97,H12,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3754.36
doc_97,H13,ENTAILED,ENTAILED,1,1,1,8116.68
doc_97,H14,NOT_MENTIONED,NOT_MENTIONED,1,1,1,2078.33
doc_97,H15,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4729.12
doc_97,H16,ENTAILED,ENTAILED,1,1,1,6687.33
doc_97,H17,NOT_MENTIONED,CONTRADICTED,0,1,1,2186.06
doc_99,H01,CONTRADICTED,NOT_MENTIONED,0,1,1,3825.32
doc_99,H02,CONTRADICTED,CONTRADICTED,1,1,1,7200.41
doc_99,H03,ENTAILED,ENTAILED,1,1,1,3926.5
doc_99,H04,ENTAILED,ENTAILED,1,1,1,4162.59
doc_99,H05,ENTAILED,ENTAILED,1,1,1,5098.53
doc_99,H06,ENTAILED,ENTAILED,1,1,1,4168.32
doc_99,H07,ENTAILED,ENTAILED,1,1,1,6390.39
doc_99,H08,ENTAILED,NOT_MENTIONED,0,1,1,5247.59
doc_99,H09,NOT_MENTIONED,NOT_MENTIONED,1,1,1,2760.29
doc_99,H10,ENTAILED,ENTAILED,1,1,1,3934.17
doc_99,H11,ENTAILED,ENTAILED,1,1,1,5248.21
doc_99,H12,ENTAILED,NOT_MENTIONED,0,1,1,8747.15
doc_99,H13,ENTAILED,ENTAILED,1,1,1,4537.39
doc_99,H14,NOT_MENTIONED,NOT_MENTIONED,1,1,1,2831.67
doc_99,H15,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5058.6
doc_99,H16,ENTAILED,NOT_MENTIONED,0,1,1,5171.13
doc_99,H17,ENTAILED,ENTAILED,1,1,1,6330.49
doc_117,H01,CONTRADICTED,NOT_MENTIONED,0,1,1,4934.68
doc_117,H02,CONTRADICTED,CONTRADICTED,1,1,1,9143.63
doc_117,H03,ENTAILED,NOT_MENTIONED,0,1,1,2710.78
doc_117,H04,ENTAILED,ENTAILED,1,1,1,4911.32
doc_117,H05,ENTAILED,ENTAILED,1,1,1,3302.31
doc_117,H06,ENTAILED,ENTAILED,1,1,1,4638.13
doc_117,H07,ENTAILED,ENTAILED,1,1,1,6400.91
doc_117,H08,ENTAILED,NOT_MENTIONED,0,1,1,5095.0
doc_117,H09,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4923.65
doc_117,H10,ENTAILED,NOT_MENTIONED,0,1,1,3241.07
doc_117,H11,ENTAILED,ENTAILED,1,1,1,2163.72
doc_117,H12,NOT_MENTIONED,CONTRADICTED,0,1,1,5945.94
doc_117,H13,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4933.63
doc_117,H14,NOT_MENTIONED,ENTAILED,0,1,1,4608.72
doc_117,H15,NOT_MENTIONED,NOT_MENTIONED,1,1,1,1863.34
doc_117,H16,NOT_MENTIONED,NOT_MENTIONED,1,1,1,1637.9
doc_117,H17,NOT_MENTIONED,CONTRADICTED,0,1,1,9106.14
doc_127,H01,CONTRADICTED,CONTRADICTED,1,1,1,6485.36
doc_127,H02,CONTRADICTED,CONTRADICTED,1,1,1,10818.6
doc_127,H03,ENTAILED,NOT_MENTIONED,0,1,1,4473.42
doc_127,H04,ENTAILED,ENTAILED,1,1,1,2165.37
doc_127,H05,ENTAILED,ENTAILED,1,1,1,5325.38
doc_127,H06,ENTAILED,CONTRADICTED,0,1,1,7863.6
doc_127,H07,ENTAILED,ENTAILED,1,1,1,5758.86
doc_127,H08,ENTAILED,NOT_MENTIONED,0,1,1,6088.61
doc_127,H09,NOT_MENTIONED,NOT_MENTIONED,1,1,1,2507.94
doc_127,H10,ENTAILED,NOT_MENTIONED,0,1,1,4114.07
doc_127,H11,ENTAILED,NOT_MENTIONED,0,1,1,11817.15
doc_127,H12,ENTAILED,ENTAILED,1,1,1,5489.16
doc_127,H13,NOT_MENTIONED,ENTAILED,0,1,1,6071.48
doc_127,H14,ENTAILED,ENTAILED,1,1,1,5458.68
doc_127,H15,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5997.7
doc_127,H16,ENTAILED,ENTAILED,1,1,1,3821.88
doc_127,H17,NOT_MENTIONED,CONTRADICTED,0,1,1,5935.0
doc_129,H01,NOT_MENTIONED,NOT_MENTIONED,1,1,1,6416.16
doc_129,H02,CONTRADICTED,CONTRADICTED,1,1,1,3116.51
doc_129,H03,NOT_MENTIONED,ENTAILED,0,1,1,6413.4
doc_129,H04,ENTAILED,ENTAILED,1,1,1,6067.75
doc_129,H05,ENTAILED,ENTAILED,1,1,1,4841.08
doc_129,H06,ENTAILED,NOT_MENTIONED,0,1,1,4893.81
doc_129,H07,ENTAILED,ENTAILED,1,1,1,4420.73
doc_129,H08,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5260.15
doc_129,H09,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4547.08
doc_129,H10,ENTAILED,ENTAILED,1,1,1,5842.12
doc_129,H11,ENTAILED,NOT_MENTIONED,0,1,1,2633.27
doc_129,H12,ENTAILED,CONTRADICTED,0,1,1,6664.37
doc_129,H13,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5286.77
doc_129,H14,CONTRADICTED,ENTAILED,0,1,1,6061.53
doc_129,H15,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3590.94
doc_129,H16,ENTAILED,ENTAILED,1,1,1,2153.53
doc_129,H17,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3933.17
doc_138,H01,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3867.21
doc_138,H02,NOT_MENTIONED,CONTRADICTED,0,1,1,4922.69
doc_138,H03,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3045.23
doc_138,H04,ENTAILED,CONTRADICTED,0,1,1,5199.27
doc_138,H05,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3869.03
doc_138,H06,NOT_MENTIONED,CONTRADICTED,0,1,1,5569.58
doc_138,H07,ENTAILED,NOT_MENTIONED,0,1,1,4761.27
doc_138,H08,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4425.84
doc_138,H09,ENTAILED,ENTAILED,1,1,1,3836.35
doc_138,H10,ENTAILED,ENTAILED,1,1,1,3686.98
doc_138,H11,ENTAILED,NOT_MENTIONED,0,1,1,2408.15
doc_138,H12,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4828.37
doc_138,H13,NOT_MENTIONED,ENTAILED,0,1,1,6797.2
doc_138,H14,CONTRADICTED,CONTRADICTED,1,1,1,4694.46
doc_138,H15,ENTAILED,CONTRADICTED,0,1,1,4915.49
doc_138,H16,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3259.58
doc_138,H17,CONTRADICTED,NOT_MENTIONED,0,1,1,3951.84
doc_157,H01,ENTAILED,NOT_MENTIONED,0,1,1,2875.69
doc_157,H02,CONTRADICTED,CONTRADICTED,1,1,1,3486.71
doc_157,H03,ENTAILED,ENTAILED,1,1,1,5408.67
doc_157,H04,ENTAILED,NOT_MENTIONED,0,1,1,3999.73
doc_157,H05,ENTAILED,ENTAILED,1,1,1,2289.81
doc_157,H06,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3536.39
doc_157,H07,ENTAILED,ENTAILED,1,1,1,7147.07
doc_157,H08,NOT_MENTIONED,NOT_MENTIONED,1,1,1,1710.27
doc_157,H09,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3551.63
doc_157,H10,ENTAILED,ENTAILED,1,1,1,5015.43
doc_157,H11,ENTAILED,NOT_MENTIONED,0,1,1,6397.78
doc_157,H12,ENTAILED,ENTAILED,1,1,1,5411.74
doc_157,H13,ENTAILED,ENTAILED,1,1,1,7117.12
doc_157,H14,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3020.58
doc_157,H15,NOT_MENTIONED,NOT_MENTIONED,1,1,1,9386.47
doc_157,H16,ENTAILED,ENTAILED,1,1,1,5769.48
doc_157,H17,CONTRADICTED,CONTRADICTED,1,1,1,8550.85
doc_165,H01,ENTAILED,NOT_MENTIONED,0,1,1,5806.5
doc_165,H02,CONTRADICTED,CONTRADICTED,1,1,1,5091.29
doc_165,H03,ENTAILED,ENTAILED,1,1,1,5204.13
doc_165,H04,ENTAILED,ENTAILED,1,1,1,5250.33
doc_165,H05,ENTAILED,ENTAILED,1,1,1,5348.72
doc_165,H06,ENTAILED,CONTRADICTED,0,1,1,6571.34
doc_165,H07,ENTAILED,ENTAILED,1,1,1,5781.54
doc_165,H08,NOT_MENTIONED,NOT_MENTIONED,1,1,1,8103.16
doc_165,H09,ENTAILED,ENTAILED,1,1,1,8954.35
doc_165,H10,ENTAILED,ENTAILED,1,1,1,9002.03
doc_165,H11,ENTAILED,ENTAILED,1,1,1,4331.78
doc_165,H12,ENTAILED,ENTAILED,1,1,1,6494.15
doc_165,H13,NOT_MENTIONED,ENTAILED,0,1,1,9707.24
doc_165,H14,ENTAILED,ENTAILED,1,1,1,3912.92
doc_165,H15,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4200.26
doc_165,H16,ENTAILED,ENTAILED,1,1,1,19939.03
doc_165,H17,NOT_MENTIONED,CONTRADICTED,0,1,1,6159.18
doc_181,H01,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3299.63
doc_181,H02,CONTRADICTED,CONTRADICTED,1,1,1,4074.69
doc_181,H03,ENTAILED,ENTAILED,1,1,1,3336.63
doc_181,H04,ENTAILED,ENTAILED,1,1,1,3992.54
doc_181,H05,ENTAILED,ENTAILED,1,1,1,3677.49
doc_181,H06,CONTRADICTED,CONTRADICTED,1,1,1,7773.41
doc_181,H07,ENTAILED,ENTAILED,1,1,1,2999.26
doc_181,H08,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3559.9
doc_181,H09,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4009.7
doc_181,H10,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4488.62
doc_181,H11,ENTAILED,ENTAILED,1,1,1,7265.8
doc_181,H12,ENTAILED,ENTAILED,1,1,1,5383.51
doc_181,H13,NOT_MENTIONED,CONTRADICTED,0,1,1,3945.5
doc_181,H14,CONTRADICTED,ENTAILED,0,1,1,3690.76
doc_181,H15,NOT_MENTIONED,NOT_MENTIONED,1,1,1,1526.41
doc_181,H16,ENTAILED,NOT_MENTIONED,0,1,1,2829.74
doc_181,H17,CONTRADICTED,CONTRADICTED,1,1,1,7029.42
doc_190,H01,ENTAILED,NOT_MENTIONED,0,1,1,5196.45
doc_190,H02,NOT_MENTIONED,CONTRADICTED,0,1,1,6647.06
doc_190,H03,ENTAILED,ENTAILED,1,1,1,6148.65
doc_190,H04,ENTAILED,CONTRADICTED,0,1,1,6086.82
doc_190,H05,ENTAILED,ENTAILED,1,1,1,6999.26
doc_190,H06,ENTAILED,NOT_MENTIONED,0,1,1,5871.2
doc_190,H07,ENTAILED,ENTAILED,1,1,1,6930.09
doc_190,H08,ENTAILED,NOT_MENTIONED,0,1,1,3014.43
doc_190,H09,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4475.02
doc_190,H10,ENTAILED,ENTAILED,1,1,1,5098.37
doc_190,H11,ENTAILED,ENTAILED,1,1,1,6940.33
doc_190,H12,ENTAILED,ENTAILED,1,1,1,5565.07
doc_190,H13,ENTAILED,ENTAILED,1,1,1,6906.37
doc_190,H14,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4169.5
doc_190,H15,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3711.67
doc_190,H16,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3160.21
doc_190,H17,NOT_MENTIONED,CONTRADICTED,0,1,1,4702.86
doc_212,H01,ENTAILED,ENTAILED,1,1,1,5133.78
doc_212,H02,CONTRADICTED,CONTRADICTED,1,1,0,2933.55
doc_212,H03,ENTAILED,NOT_MENTIONED,0,1,1,5401.5
doc_212,H04,ENTAILED,ENTAILED,1,1,1,3098.08
doc_212,H05,ENTAILED,ENTAILED,1,1,1,4413.48
doc_212,H06,ENTAILED,ENTAILED,1,1,1,5357.5
doc_212,H07,ENTAILED,ENTAILED,1,1,1,5520.75
doc_212,H08,ENTAILED,ENTAILED,1,1,1,5149.7
doc_212,H09,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3356.06
doc_212,H10,ENTAILED,ENTAILED,1,1,1,3491.49
doc_212,H11,ENTAILED,NOT_MENTIONED,0,1,1,8667.87
doc_212,H12,ENTAILED,ENTAILED,1,1,1,5299.03
doc_212,H13,NOT_MENTIONED,ENTAILED,0,1,0,7304.9
doc_212,H14,NOT_MENTIONED,NOT_MENTIONED,1,1,1,8410.64
doc_212,H15,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4581.84
doc_212,H16,ENTAILED,NOT_MENTIONED,0,1,1,4622.89
doc_212,H17,ENTAILED,ENTAILED,1,1,1,4286.26
doc_213,H01,CONTRADICTED,NOT_MENTIONED,0,1,1,5053.66
doc_213,H02,NOT_MENTIONED,CONTRADICTED,0,1,0,8647.07
doc_213,H03,ENTAILED,ENTAILED,1,1,1,3923.49
doc_213,H04,ENTAILED,ENTAILED,1,1,1,4283.01
doc_213,H05,ENTAILED,ENTAILED,1,1,1,5380.41
doc_213,H06,ENTAILED,ENTAILED,1,1,1,5395.5
doc_213,H07,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4108.4
doc_213,H08,ENTAILED,NOT_MENTIONED,0,1,1,4818.45
doc_213,H09,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3285.11
doc_213,H10,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4321.16
doc_213,H11,ENTAILED,ENTAILED,1,1,1,5928.82
doc_213,H12,ENTAILED,NOT_MENTIONED,0,1,1,4318.55
doc_213,H13,ENTAILED,ENTAILED,1,1,1,5706.63
doc_213,H14,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5162.84
doc_213,H15,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3674.67
doc_213,H16,ENTAILED,ENTAILED,1,1,0,2468.55
doc_213,H17,NOT_MENTIONED,NOT_MENTIONED,1,1,1,2855.1
doc_218,H01,CONTRADICTED,NOT_MENTIONED,0,1,1,4957.14
doc_218,H02,CONTRADICTED,CONTRADICTED,1,1,0,7059.22
doc_218,H03,ENTAILED,ENTAILED,1,1,1,5249.71
doc_218,H04,ENTAILED,ENTAILED,1,1,1,5838.72
doc_218,H05,ENTAILED,ENTAILED,1,1,1,4769.38
doc_218,H06,CONTRADICTED,NOT_MENTIONED,0,1,1,4459.16
doc_218,H07,ENTAILED,ENTAILED,1,1,1,3328.98
doc_218,H08,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4739.83
doc_218,H09,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3381.35
doc_218,H10,ENTAILED,ENTAILED,1,1,1,5939.85
doc_218,H11,ENTAILED,ENTAILED,1,1,1,3699.1
doc_218,H12,ENTAILED,NOT_MENTIONED,0,1,1,4239.56
doc_218,H13,ENTAILED,ENTAILED,1,1,1,4189.31
doc_218,H14,ENTAILED,ENTAILED,1,1,1,4408.61
doc_218,H15,ENTAILED,ENTAILED,1,1,1,4431.58
doc_218,H16,ENTAILED,NOT_MENTIONED,0,1,1,4642.23
doc_218,H17,NOT_MENTIONED,NOT_MENTIONED,1,1,1,2414.54
doc_225,H01,CONTRADICTED,NOT_MENTIONED,0,1,1,7231.61
doc_225,H02,CONTRADICTED,CONTRADICTED,1,1,0,4929.71
doc_225,H03,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3134.12
doc_225,H04,ENTAILED,NOT_MENTIONED,0,1,1,3201.42
doc_225,H05,ENTAILED,NOT_MENTIONED,0,1,1,6671.96
doc_225,H06,ENTAILED,NOT_MENTIONED,0,1,1,9633.83
doc_225,H07,NOT_MENTIONED,NOT_MENTIONED,1,1,1,9047.54
doc_225,H08,NOT_MENTIONED,NOT_MENTIONED,1,1,1,2736.24
doc_225,H09,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4422.11
doc_225,H10,ENTAILED,ENTAILED,1,1,1,5974.58
doc_225,H11,ENTAILED,NOT_MENTIONED,0,1,1,4566.28
doc_225,H12,ENTAILED,NOT_MENTIONED,0,1,1,5589.47
doc_225,H13,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4300.93
doc_225,H14,NOT_MENTIONED,NOT_MENTIONED,1,1,1,6849.95
doc_225,H15,NOT_MENTIONED,NOT_MENTIONED,1,1,1,6649.54
doc_225,H16,ENTAILED,NOT_MENTIONED,0,1,1,4013.52
doc_225,H17,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3801.78
doc_227,H01,CONTRADICTED,CONTRADICTED,1,1,1,12922.13
doc_227,H02,CONTRADICTED,CONTRADICTED,1,1,1,22655.45
doc_227,H03,ENTAILED,ENTAILED,1,1,1,7805.61
doc_227,H04,ENTAILED,ENTAILED,1,1,1,9155.89
doc_227,H05,ENTAILED,ENTAILED,1,1,1,7630.74
doc_227,H06,NOT_MENTIONED,CONTRADICTED,0,1,1,15832.89
doc_227,H07,ENTAILED,ENTAILED,1,1,1,16942.75
doc_227,H08,ENTAILED,NOT_MENTIONED,0,1,1,5448.38
doc_227,H09,NOT_MENTIONED,NOT_MENTIONED,1,1,1,6823.91
doc_227,H10,ENTAILED,NOT_MENTIONED,0,1,1,3669.37
doc_227,H11,ENTAILED,NOT_MENTIONED,0,1,1,3654.54
doc_227,H12,ENTAILED,NOT_MENTIONED,0,1,1,7675.68
doc_227,H13,ENTAILED,CONTRADICTED,0,1,0,3033.33
doc_227,H14,NOT_MENTIONED,ENTAILED,0,1,1,4367.02
doc_227,H15,NOT_MENTIONED,NOT_MENTIONED,1,1,1,6656.38
doc_227,H16,ENTAILED,ENTAILED,1,1,0,11409.75
doc_227,H17,CONTRADICTED,CONTRADICTED,1,1,1,4288.18
doc_228,H01,NOT_MENTIONED,NOT_MENTIONED,1,1,1,13588.64
doc_228,H02,NOT_MENTIONED,CONTRADICTED,0,1,1,3497.37
doc_228,H03,NOT_MENTIONED,NOT_MENTIONED,1,1,1,13462.04
doc_228,H04,ENTAILED,ENTAILED,1,1,1,4807.93
doc_228,H05,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4836.76
doc_228,H06,CONTRADICTED,CONTRADICTED,1,1,1,10827.81
doc_228,H07,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3436.77
doc_228,H08,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3218.24
doc_228,H09,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5281.79
doc_228,H10,NOT_MENTIONED,NOT_MENTIONED,1,1,1,7160.64
doc_228,H11,ENTAILED,NOT_MENTIONED,0,1,1,5921.97
doc_228,H12,ENTAILED,ENTAILED,1,1,1,2977.06
doc_228,H13,NOT_MENTIONED,ENTAILED,0,1,1,7829.94
doc_228,H14,NOT_MENTIONED,CONTRADICTED,0,1,1,5120.16
doc_228,H15,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3235.36
doc_228,H16,ENTAILED,ENTAILED,1,1,1,5034.58
doc_228,H17,NOT_MENTIONED,CONTRADICTED,0,1,1,3199.35
doc_289,H01,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4723.1
doc_289,H02,NOT_MENTIONED,CONTRADICTED,0,1,1,6353.22
doc_289,H03,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4670.96
doc_289,H04,ENTAILED,ENTAILED,1,1,1,4547.58
doc_289,H05,ENTAILED,ENTAILED,1,1,1,5355.84
doc_289,H06,ENTAILED,CONTRADICTED,0,1,1,5073.11
doc_289,H07,ENTAILED,ENTAILED,1,1,1,4372.38
doc_289,H08,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4288.7
doc_289,H09,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3696.44
doc_289,H10,ENTAILED,ENTAILED,1,1,1,5548.47
doc_289,H11,ENTAILED,NOT_MENTIONED,0,1,1,4276.21
doc_289,H12,ENTAILED,ENTAILED,1,1,1,5992.99
doc_289,H13,ENTAILED,ENTAILED,1,1,1,6542.35
doc_289,H14,ENTAILED,ENTAILED,1,1,1,5083.12
